#;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
W_L_268289;https://en.wikipedia.org/wiki/Ramesses_II;https://fr.wikipedia.org/wiki/Rams%C3%A8s_II;https://de.wikipedia.org/wiki/Ramses_II.;;https://es.wikipedia.org/wiki/Rams%C3%A9s_II;;;;;;;;;x;
W_L_268296;https://en.wikipedia.org/wiki/Cu%C3%A9lebre;https://fr.wikipedia.org/wiki/Cu%C3%A9lebre;https://de.wikipedia.org/wiki/Cu%C3%A9lebre;;https://es.wikipedia.org/wiki/Cu%C3%A9lebre;;;;;;;;;x;
W_L_268297;https://en.wikipedia.org/wiki/Melusine;https://fr.wikipedia.org/wiki/M%C3%A9lusine_(f%C3%A9e);https://de.wikipedia.org/wiki/Melusine;;https://es.wikipedia.org/wiki/Melusina;;;;;;;;;x;
W_L_268298;https://en.wikipedia.org/wiki/Bisterne_Dragon;;;;;;;;;;;;;x;
W_L_268305;https://en.wikipedia.org/wiki/Ymir;https://fr.wikipedia.org/wiki/Ymir;https://de.wikipedia.org/wiki/Ymir;;https://es.wikipedia.org/wiki/Ymir;;;;;;;;;x;
W_L_268310;https://en.wikipedia.org/wiki/Lindworm#In_tales;;https://de.wikipedia.org/wiki/Goin_und_Moin;;https://es.wikipedia.org/wiki/Kr%C3%A1kum%C3%A1l;;;;;;;;;x;
W_L_268311;https://en.wikipedia.org/wiki/Lindworm#In_tales;https://fr.wikipedia.org/wiki/Lindworm#N%C3%ADdh%C3%B6gg_et_J%C3%B6rmungand;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268312;https://en.wikipedia.org/wiki/Lindworm#In_tales;;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268313;https://en.wikipedia.org/wiki/Lambton_Worm;https://fr.wikipedia.org/wiki/Ver_de_Lambton;https://de.wikipedia.org/wiki/Lindwurm_von_Lambton;;;;;;;;;;;x;
W_L_268314;https://en.wikipedia.org/wiki/Yggdrasil#Gr%C3%ADmnism%C3%A1l;https://fr.wikipedia.org/wiki/Yggdrasil#Arbre_des_mondes;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268315;https://en.wikipedia.org/wiki/Yggdrasil#Gr%C3%ADmnism%C3%A1l;https://fr.wikipedia.org/wiki/Yggdrasil#Arbre_des_mondes;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268316;https://en.wikipedia.org/wiki/Bolla;https://fr.wikipedia.org/wiki/Bolla;https://de.wikipedia.org/wiki/Bolla;;;;;;;;;;;x;
W_L_268317;https://en.wikipedia.org/wiki/Yggdrasil#Gr%C3%ADmnism%C3%A1l;;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268318;https://en.wikipedia.org/wiki/Knucker;;https://de.wikipedia.org/wiki/Knucker;;;;;;;;;;;x;
W_L_268319;https://en.wikipedia.org/wiki/Tatzelwurm;https://fr.wikipedia.org/wiki/Lindworm#Tatzelworm;https://de.wikipedia.org/wiki/Tatzelwurm_(Fabeltier);;https://es.wikipedia.org/wiki/Tatzelwurm;;;;;;;;;x;
W_L_268320;http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=446877;;;;;;;;;;;;;x;
W_L_268321;http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=446877;;;;;;;;;;;;;x;
W_L_268322;https://en.wikipedia.org/wiki/Yggdrasil#Gr%C3%ADmnism%C3%A1l;https://fr.wikipedia.org/wiki/Yggdrasil#Arbre_des_mondes;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268324;https://en.wikipedia.org/wiki/Lambton_Worm;https://fr.wikipedia.org/wiki/Ver_de_Lambton;https://de.wikipedia.org/wiki/Lindwurm_von_Lambton;;;;;;;;;;;x;
W_L_268325;https://en.wikipedia.org/wiki/Cu%C3%A9lebre;https://fr.wikipedia.org/wiki/Cu%C3%A9lebre;https://de.wikipedia.org/wiki/Cu%C3%A9lebre;;https://es.wikipedia.org/wiki/Cu%C3%A9lebre;;;;;;;;;x;
W_L_268331;https://en.wikipedia.org/wiki/Graoully;https://fr.wikipedia.org/wiki/Graoully;https://de.wikipedia.org/wiki/Graoully;;https://es.wikipedia.org/wiki/Graoully;;;;;;;;;x;
W_L_268332;https://en.wikipedia.org/wiki/Lindworm;https://fr.wikipedia.org/wiki/Lindworm;https://de.wikipedia.org/wiki/Lindwurm;;https://es.wikipedia.org/wiki/Lindworm;;;;;;;;;x;
W_L_268333;https://en.wikipedia.org/wiki/Stoor_worm;;;;;;;;;;;;;x;
W_L_268334;https://en.wikipedia.org/wiki/Lagarflj%C3%B3t_Worm;;https://de.wikipedia.org/wiki/Lagarflj%C3%B3twurm;;https://es.wikipedia.org/wiki/Gusano_de_Lagarflj%C3%B3t;;;;;;;;;x;
W_L_268335;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268336;https://en.wikipedia.org/wiki/Guivre;;;;https://es.wikipedia.org/wiki/Guivre;;;;;;;;;x;
W_L_268337;https://en.wikipedia.org/wiki/Root_race#The_civilization_of_Atlantis;;https://de.wikipedia.org/wiki/Wurzelrasse;;;;;;;;;;;x;
W_L_268338;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268339;https://en.wikipedia.org/wiki/Slavic_dragon;;https://de.wikipedia.org/wiki/Slawischer_Drache;;https://es.wikipedia.org/wiki/Drag%C3%B3n_eslavo;;;;;;;;;x;
W_L_268340;https://en.wikipedia.org/wiki/Yggdrasil#Gr%C3%ADmnism%C3%A1l;https://fr.wikipedia.org/wiki/Yggdrasil#Arbre_des_mondes;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;
W_L_268342;https://en.wikipedia.org/wiki/J%C3%B6rmungandr;https://fr.wikipedia.org/wiki/J%C3%B6rmungand;https://de.wikipedia.org/wiki/Midgardschlange;;https://es.wikipedia.org/wiki/J%C3%B6rmundgander;;;;;;;;;x;
W_L_268343;https://en.wikipedia.org/wiki/European_dragon#Iberian_dragons;https://fr.wikipedia.org/wiki/Dragon_europ%C3%A9en#Folklore_catalan_et_occitan;;;https://es.wikipedia.org/wiki/Drag%C3%B3n_europeo#Pen%C3%ADnsula_ib%C3%A9rica;;;;;;;;x;x;
W_L_268344;https://en.wikipedia.org/wiki/Bignor_Hill;;;;;;;;;;;;;x;
W_L_268345;https://en.wikipedia.org/wiki/Welsh_Dragon;;;;https://es.wikipedia.org/wiki/Drag%C3%B3n_gal%C3%A9s;;;;;;;;;x;
W_L_268346;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268347;https://en.wikipedia.org/wiki/Bolla;https://fr.wikipedia.org/wiki/Bolla;https://de.wikipedia.org/wiki/Bolla;;;;;;;;;;;x;
W_L_268348;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268349;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268350;https://en.wikipedia.org/wiki/Zahhak;https://fr.wikipedia.org/wiki/Zahhak;https://de.wikipedia.org/wiki/Zahhak;;https://es.wikipedia.org/wiki/Zahhak;;;;;;;;;x;
W_L_268351;https://en.wikipedia.org/wiki/Brno#Legends_connected_with_Brno;https://fr.wikipedia.org/wiki/Brno;https://de.wikipedia.org/wiki/Br%C3%BCnn;;https://es.wikipedia.org/wiki/Brno;;;;;;;;;x;
W_L_268352;https://en.wikipedia.org/wiki/Lindworm#In_tales;https://fr.wikipedia.org/wiki/Lindworm#N%C3%ADdh%C3%B6gg_et_J%C3%B6rmungand;https://de.wikipedia.org/wiki/Goin_und_Moin;;;;;;;;;;;x;x
W_L_268353;https://en.wikipedia.org/wiki/The_Laidly_Worm_of_Spindleston_Heugh;;;;;;;;;;;;;x;
W_L_268354;https://en.wikipedia.org/wiki/List_of_dragons_in_mythology_and_folklore;;;;;;;;;;;;;x;
W_L_268355;https://en.wikipedia.org/wiki/Knucker;;https://de.wikipedia.org/wiki/Knucker;;;;;;;;;;;x;
W_L_268356;https://en.wikipedia.org/wiki/J%C3%B6rmungandr;https://fr.wikipedia.org/wiki/J%C3%B6rmungand;https://de.wikipedia.org/wiki/Midgardschlange;;https://es.wikipedia.org/wiki/J%C3%B6rmundgander;;;;;;;;;x;
W_L_268357;https://en.wikipedia.org/wiki/Illuyanka;https://fr.wikipedia.org/wiki/Illuyanka;https://de.wikipedia.org/wiki/Illuyanka;;https://es.wikipedia.org/wiki/Illuyanka;;;;;;;;;x;
W_L_268358;https://en.wikipedia.org/wiki/European_dragon#Iberian_dragons;https://fr.wikipedia.org/wiki/Dragon_europ%C3%A9en#Folklore_catalan_et_occitan;;;https://es.wikipedia.org/wiki/Drag%C3%B3n_europeo#Pen%C3%ADnsula_ib%C3%A9rica;;;;;;;;x;x;
W_L_268359;https://en.wikipedia.org/wiki/Coco_(folklore);;;;https://es.wikipedia.org/wiki/Coco_(folclore);;;;;;;;;x;
W_L_268360;https://en.wikipedia.org/wiki/Herensuge;https://fr.wikipedia.org/wiki/Herensuge;https://de.wikipedia.org/wiki/Herensugue;;https://es.wikipedia.org/wiki/Herensuge;;;;;;;;;x;
W_L_268361;https://en.wikipedia.org/wiki/Slavic_dragon;;https://de.wikipedia.org/wiki/Slawischer_Drache;;https://es.wikipedia.org/wiki/Drag%C3%B3n_eslavo;;;;;;;;;x;
W_L_268362;https://en.wikipedia.org/wiki/European_dragon#Italian_dragons;https://fr.wikipedia.org/wiki/Dragon_europ%C3%A9en;;;https://es.wikipedia.org/wiki/Drag%C3%B3n_europeo#Italia;;;;;;;;x;;
W_L_268363;https://en.wikipedia.org/wiki/Ala_(demon);https://fr.wikipedia.org/wiki/Ala_(d%C3%A9mon);;;;;;;;;;;;x;
W_L_268364;https://en.wikipedia.org/wiki/Ladon_(mythology);https://fr.wikipedia.org/wiki/Ladon_(cr%C3%A9ature_fantastique);https://de.wikipedia.org/wiki/Ladon_(Mythologie);;https://es.wikipedia.org/wiki/Lad%C3%B3n;;;;;;;;;x;
W_L_268365;https://en.wikipedia.org/wiki/List_of_j%C3%B6tnar_in_Norse_mythology#B;;;;;;;;;;;;;x;
W_L_268367;https://en.wikipedia.org/wiki/Melusine;https://fr.wikipedia.org/wiki/M%C3%A9lusine_(f%C3%A9e);https://de.wikipedia.org/wiki/Melusine;;https://es.wikipedia.org/wiki/Melusina;;;;;;;;;x;
W_L_268368;https://en.wikipedia.org/wiki/Fafnir;https://fr.wikipedia.org/wiki/F%C3%A1fnir;https://de.wikipedia.org/wiki/Fafnir;;https://es.wikipedia.org/wiki/Fafner;;;;;;;;;x;
W_L_268372;https://en.wikipedia.org/wiki/Bignor_Hill;;;;;;;;;;;;;x;
W_L_268375;https://en.wikipedia.org/wiki/Tiamat;https://fr.wikipedia.org/wiki/Tiamat;https://de.wikipedia.org/wiki/Tiamat;;https://es.wikipedia.org/wiki/Tiamat;;;;;;;;;x;
W_L_268381;https://en.wikipedia.org/wiki/Tiamat;https://fr.wikipedia.org/wiki/Tiamat;https://de.wikipedia.org/wiki/Tiamat;;https://es.wikipedia.org/wiki/Tiamat;;;;;;;;;x;
W_L_268384;https://en.wikipedia.org/wiki/Welsh_Dragon;;;;https://es.wikipedia.org/wiki/Drag%C3%B3n_gal%C3%A9s;;;;;;;;;x;
W_L_268388;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;;;;;;;;;x;
W_L_268390;https://en.wikipedia.org/wiki/Slavic_dragon;;https://de.wikipedia.org/wiki/Slawischer_Drache;;https://es.wikipedia.org/wiki/Drag%C3%B3n_eslavo;;;;;;;;;x;
W_L_268396;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;;https://hu.wikipedia.org/wiki/S%C3%BCs%C3%BC;;;;;;;;;x;
W_L_268398;https://en.wikipedia.org/wiki/Lindworm#In_tales;;https://de.wikipedia.org/wiki/Goin_und_Moin;;https://es.wikipedia.org/wiki/Kr%C3%A1kum%C3%A1l;;;;;;;;;x;
W_L_268400;https://en.wikipedia.org/wiki/Uranus_(mythology);https://fr.wikipedia.org/wiki/Ouranos;https://de.wikipedia.org/wiki/Uranos;;https://es.wikipedia.org/wiki/Urano_(mitolog%C3%ADa);;;;;;;;;x;
W_L_268401;https://en.wikipedia.org/wiki/Chronos;https://fr.wikipedia.org/wiki/Chronos;https://de.wikipedia.org/wiki/Chronos;;https://es.wikipedia.org/wiki/Crono_(primigenio);;;;;;;;;x;
W_L_268403;https://www.yourirish.com/folklore/lig-na-paiste-last-serpent-ireland;;;;;;;;;;;;;x;
W_L_268404;https://en.wikipedia.org/wiki/Bel_and_the_Dragon;https://fr.wikipedia.org/wiki/Bel_et_le_Serpent;;;https://es.wikipedia.org/wiki/Historia_de_Bel_y_el_Drag%C3%B3n;;;;;;;;;x;
W_L_268405;https://en.wikipedia.org/wiki/Anz%C3%BB;https://fr.wikipedia.org/wiki/Anz%C3%BB;https://de.wikipedia.org/wiki/Anzu;;https://es.wikipedia.org/wiki/Imdugud;;;;;;;;;x;
W_L_268406;https://en.wikipedia.org/wiki/Gwrgi_Garwlwyd;;;;;;;;;;;;;x;
W_L_268407;https://en.wikipedia.org/wiki/Berserker#%C3%9Alfh%C3%A9%C3%B0nar_%E2%80%93_wolf_warriors;https://fr.wikipedia.org/wiki/Berserk#L%C3%A9gende;https://de.wikipedia.org/wiki/Berserker;;https://es.wikipedia.org/wiki/Berserker#%C3%9Alfh%C3%A9%C3%B0inn;;;;;;;;;x;
W_L_268408;https://en.wikipedia.org/wiki/Bisclavret;https://fr.wikipedia.org/wiki/Bisclavret;https://de.wikipedia.org/wiki/Bisclavret;;;;;;;;;x;;x;
W_L_268409;https://en.wikipedia.org/wiki/Bisclavret;https://fr.wikipedia.org/wiki/Bisclavret;https://de.wikipedia.org/wiki/Bisclavret;;;;;;;;;x;;x;
W_L_268410;https://en.wikipedia.org/wiki/Bisclavret;https://fr.wikipedia.org/wiki/Bisclavret;https://de.wikipedia.org/wiki/Bisclavret;;;;;;;;;x;;x;
W_L_268411;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268413;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268415;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268417;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268420;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268422;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268424;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268426;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268428;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268430;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268432;https://en.wikipedia.org/wiki/Wulver;;;;;;;;;;;;;x;
W_L_268433;https://en.wikipedia.org/wiki/Lilith;https://fr.wikipedia.org/wiki/Lilith;https://de.wikipedia.org/wiki/Lilith;;https://es.wikipedia.org/wiki/Lilit;;;;;;;;;x;
W_L_268434;https://en.wikipedia.org/wiki/Lilu_(mythology);;;;;;;;;;;;;x;
W_L_268435;https://en.wikipedia.org/wiki/Sava_Savanovi%C4%87;https://fr.wikipedia.org/wiki/Sava_Savanovi%C4%87;https://de.wikipedia.org/wiki/Sava_Savanovi%C4%87;;https://es.wikipedia.org/wiki/Sava_Savanovi%C4%87;;;;;;;;;x;
W_L_268436;https://en.wikipedia.org/wiki/Baobhan_sith;;https://de.wikipedia.org/wiki/Baobhan-Sith;;https://es.wikipedia.org/wiki/Baobhan_sith;;;;;;;;;x;
W_L_268437;https://en.wikipedia.org/wiki/Gello;;https://de.wikipedia.org/wiki/Gello;;;;;;;;;;;x;
W_L_268438;https://en.wikipedia.org/wiki/Conde_Estruch;https://fr.wikipedia.org/wiki/Guifred_Estruch;;;https://es.wikipedia.org/wiki/Conde_Estruch;;;;;;;;;x;
W_L_268439;https://en.wikipedia.org/wiki/Carmilla;https://fr.wikipedia.org/wiki/Carmilla;https://de.wikipedia.org/wiki/Carmilla;;https://es.wikipedia.org/wiki/Carmilla;;;;;;;;;x;
W_L_268440;https://en.wikipedia.org/wiki/Vampire_folklore_by_region#Jewish_traditions;;;;;;;;;;;;;x;
W_L_268449;https://en.wikipedia.org/wiki/Kingdom_of_Aksum#Decline;;;;;;;;;;;;;x;
W_L_268451;https://en.wikipedia.org/wiki/Lemures;https://fr.wikipedia.org/wiki/L%C3%A9mure;https://de.wikipedia.org/wiki/Larvae;;https://es.wikipedia.org/wiki/Larvae;;;;;;;;;x;
W_L_268452;https://en.wikipedia.org/wiki/Ramesses_II;https://fr.wikipedia.org/wiki/Rams%C3%A8s_II;https://de.wikipedia.org/wiki/Ramses_II.;;https://es.wikipedia.org/wiki/Rams%C3%A9s_II;;;;;;;;;x;
W_L_268453;https://en.wikipedia.org/wiki/Jinn#Islamic_theology;;;;;;;;;;;;;x;
W_L_268458;https://en.wikipedia.org/wiki/Cormoran;;;;;;;;;;;;;x;
W_L_268459;https://en.wikipedia.org/wiki/Cormoran;;;;;;;;;;;;;x;
W_L_268460;https://en.wikipedia.org/wiki/Argus_Panoptes;https://fr.wikipedia.org/wiki/Argos_(Panopt%C3%A8s);https://de.wikipedia.org/wiki/Argos_(Riese);;https://es.wikipedia.org/wiki/Argos_Panoptes;;;;;;;;;x;
W_L_268461;https://en.wikipedia.org/wiki/Athos_(mythology);;;;;;;;;;;;;x;
W_L_268462;https://en.wikipedia.org/wiki/List_of_j%C3%B6tnar_in_Norse_mythology#B;;;;;;;;;;;;;x;
W_L_268464;https://en.wikipedia.org/wiki/Ferragut;;;;https://es.wikipedia.org/wiki/Ferrag%C3%BAs;;;;;;;;;x;
W_L_268465;https://en.wikipedia.org/wiki/Balor;https://fr.wikipedia.org/wiki/Balor;https://de.wikipedia.org/wiki/Balor;;https://es.wikipedia.org/wiki/Balar;;;;;;;;;x;
W_L_268466;https://en.wikipedia.org/wiki/Ravana;https://fr.wikipedia.org/wiki/Ravana;https://de.wikipedia.org/wiki/Ravana;;https://es.wikipedia.org/wiki/Ravana;;;;;;;;;x;
W_L_268467;https://en.wikipedia.org/wiki/Vishrava;;;;https://es.wikipedia.org/wiki/Visravas;;;;;;;;;x;
W_L_268468;https://en.wikipedia.org/wiki/Kaikesi;;;;;;;;;;;;;x;
W_L_268469;https://en.wikipedia.org/wiki/Shurpanakha;;;;;;;;;;;;;x;
W_L_268470;https://en.wikipedia.org/wiki/Tarasque;https://fr.wikipedia.org/wiki/Tarasque;https://de.wikipedia.org/wiki/Tarasque;;https://es.wikipedia.org/wiki/Tarasca_(criatura_mitol%C3%B3gica);;;;;;;;;x;
W_L_268471;https://en.wikipedia.org/wiki/Apalala;https://fr.wikipedia.org/wiki/Apalala;;;;;;;;;;;;x;
W_L_268472;https://en.wikipedia.org/wiki/Rhea_(mythology);https://fr.wikipedia.org/wiki/Rh%C3%A9a_(mythologie);https://de.wikipedia.org/wiki/Rhea_(Mythologie);;https://es.wikipedia.org/wiki/Rea;;;;;;;;;x;
W_L_268473;https://en.wikipedia.org/wiki/Hades;https://fr.wikipedia.org/wiki/Had%C3%A8s;https://de.wikipedia.org/wiki/Hades;;https://es.wikipedia.org/wiki/Hades;;;;;;;;;x;
W_L_268474;https://en.wikipedia.org/wiki/Poseidon;https://fr.wikipedia.org/wiki/Pos%C3%A9idon;https://de.wikipedia.org/wiki/Poseidon;;https://es.wikipedia.org/wiki/Poseid%C3%B3n;;;;;;;;;x;
W_L_268475;https://en.wikipedia.org/wiki/Aphrodite;https://fr.wikipedia.org/wiki/Aphrodite;https://de.wikipedia.org/wiki/Aphrodite;;https://es.wikipedia.org/wiki/Afrodita;;;;;;;;;x;
W_L_268476;https://en.wikipedia.org/wiki/Hera;https://fr.wikipedia.org/wiki/H%C3%A9ra;https://de.wikipedia.org/wiki/Hera;;https://es.wikipedia.org/wiki/Hera;;;;;;;;;x;
W_L_268477;https://en.wikipedia.org/wiki/Zeus;https://fr.wikipedia.org/wiki/Zeus;https://de.wikipedia.org/wiki/Zeus;;https://es.wikipedia.org/wiki/Zeus;;;;;;;;;x;
W_L_268478;https://en.wikipedia.org/wiki/Athena;https://fr.wikipedia.org/wiki/Ath%C3%A9na;https://de.wikipedia.org/wiki/Athene;;https://es.wikipedia.org/wiki/Atenea;;;;;;;;;x;
W_L_268479;https://en.wikipedia.org/wiki/Ares;https://fr.wikipedia.org/wiki/Ar%C3%A8s;https://de.wikipedia.org/wiki/Ares;;https://es.wikipedia.org/wiki/Ares;;;;;;;;;x;
W_L_268480;https://en.wikipedia.org/wiki/Hermes;https://fr.wikipedia.org/wiki/Herm%C3%A8s;https://de.wikipedia.org/wiki/Hermes;;https://es.wikipedia.org/wiki/Hermes;;;;;;;;;x;
W_L_268481;https://en.wikipedia.org/wiki/Pan_(god);https://fr.wikipedia.org/wiki/Pan;https://de.wikipedia.org/wiki/Pan_(Mythologie);;https://es.wikipedia.org/wiki/Pan_(mitolog%C3%ADa);;;;;;;;;x;
W_L_268482;https://en.wikipedia.org/wiki/Leto;https://fr.wikipedia.org/wiki/L%C3%A9to;https://de.wikipedia.org/wiki/Leto_(Mythologie);;https://es.wikipedia.org/wiki/Leto;;;;;;;;;x;
W_L_268483;https://en.wikipedia.org/wiki/Apollo;https://fr.wikipedia.org/wiki/Apollon;https://de.wikipedia.org/wiki/Apollon;;https://es.wikipedia.org/wiki/Apolo;;;;;;;;;x;
W_L_268484;https://en.wikipedia.org/wiki/Artemis;https://fr.wikipedia.org/wiki/Art%C3%A9mis;https://de.wikipedia.org/wiki/Artemis;;https://es.wikipedia.org/wiki/Artemisa;;;;;;;;;x;
W_L_268485;https://en.wikipedia.org/wiki/Odin;https://fr.wikipedia.org/wiki/Odin;https://de.wikipedia.org/wiki/Odin;;https://es.wikipedia.org/wiki/Od%C3%ADn;;;;;;;;;x;
W_L_268486;https://en.wikipedia.org/wiki/Thor;https://fr.wikipedia.org/wiki/Thor;https://de.wikipedia.org/wiki/Thor;;https://es.wikipedia.org/wiki/Thor;;;;;;;;;x;
W_L_268487;https://en.wikipedia.org/wiki/Loki;https://fr.wikipedia.org/wiki/Loki;https://de.wikipedia.org/wiki/Loki;;https://es.wikipedia.org/wiki/Loki;;;;;;;;;x;
W_L_268488;https://en.wikipedia.org/wiki/Sleipnir;https://fr.wikipedia.org/wiki/Sleipnir;https://de.wikipedia.org/wiki/Sleipnir;;https://es.wikipedia.org/wiki/Sleipnir;;;;;;;;;x;
W_L_268489;https://en.wikipedia.org/wiki/Frigg;https://fr.wikipedia.org/wiki/Frigg;https://de.wikipedia.org/wiki/Frigg;;https://es.wikipedia.org/wiki/Frigg;;;;;;;;;x;
W_L_268490;https://en.wikipedia.org/wiki/Freyja;https://fr.wikipedia.org/wiki/Freyja;https://de.wikipedia.org/wiki/Freya;;https://es.wikipedia.org/wiki/Freyja;;;;;;;;;x;
W_L_268491;https://en.wikipedia.org/wiki/Heimdallr;https://fr.wikipedia.org/wiki/Heimdall;https://de.wikipedia.org/wiki/Heimdall;;https://es.wikipedia.org/wiki/Heimdal;;;;;;;;;x;
W_L_268492;https://en.wikipedia.org/wiki/Baldr;https://fr.wikipedia.org/wiki/Baldr;https://de.wikipedia.org/wiki/Balder;;https://es.wikipedia.org/wiki/Balder;;;;;;;;;x;
W_L_268493;https://en.wikipedia.org/wiki/Nanna_(Norse_deity);https://fr.wikipedia.org/wiki/Nanna_(d%C3%A9esse);https://de.wikipedia.org/wiki/Nanna_(G%C3%B6ttin);;https://es.wikipedia.org/wiki/Nanna;;;;;;;;;x;
W_L_268494;https://en.wikipedia.org/wiki/Bragi;https://fr.wikipedia.org/wiki/Bragi;https://de.wikipedia.org/wiki/Bragi;;https://es.wikipedia.org/wiki/Bragi;;;;;;;;;x;
W_L_268495;https://en.wikipedia.org/wiki/Sif;https://fr.wikipedia.org/wiki/Sif_(d%C3%A9esse);https://de.wikipedia.org/wiki/Sif;;https://es.wikipedia.org/wiki/Sif;;;;;;;;;x;
W_L_268496;https://en.wikipedia.org/wiki/T%C3%BDr;https://fr.wikipedia.org/wiki/T%C3%BDr;https://de.wikipedia.org/wiki/Tyr;;https://es.wikipedia.org/wiki/Tyr;;;;;;;;;x;
W_L_268497;https://en.wikipedia.org/wiki/Angrbo%C3%B0a;https://fr.wikipedia.org/wiki/Angrboda;https://de.wikipedia.org/wiki/Angrboda;;https://es.wikipedia.org/wiki/Angrboda;;;;;;;;;x;
W_L_268498;https://en.wikipedia.org/wiki/Hel_(being);https://fr.wikipedia.org/wiki/Hel_(d%C3%A9esse);https://de.wikipedia.org/wiki/Hel_(Mythologie);;https://es.wikipedia.org/wiki/Hela;;;;;;;;;x;
W_L_268499;https://en.wikipedia.org/wiki/Hestia;https://fr.wikipedia.org/wiki/Hestia;https://de.wikipedia.org/wiki/Hestia;;https://es.wikipedia.org/wiki/Hestia;;;;;;;;;;
W_L_268500;https://en.wikipedia.org/wiki/%C3%9Atgar%C3%B0a-Loki;https://fr.wikipedia.org/wiki/%C3%9Atgar%C3%B0a-Loki;https://de.wikipedia.org/wiki/Utgardloki;;https://es.wikipedia.org/wiki/%C3%9Atgar%C3%B0a-Loki;;;;;;;;;;
W_L_268504;https://en.wikipedia.org/wiki/Baba_Vanga;;;;;;;;;;;;;x;